case:concept:name|concept:name|start_timestamp|time:timestamp|partner|costs
40|be003 [Reinforce] (0m0k0jc)|2022-05-14 01:24:28.757227|2022-05-14 02:50:55.733085|None|{'material': 13.09335626590542, 'personal': 66.73166136134601, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be002 [Concrete] (0fww053)|2022-05-14 07:48:59.947656|2022-05-16 21:58:11.149938|None|{'material': 84.0800092714739, 'personal': 76.66118825662122, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be003 [Concrete] (14125li)|2022-05-14 03:52:46.607199|2022-05-16 19:48:05.964087|None|{'material': 81.49625993368032, 'personal': 57.822620609725554, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be008 [Transportation] (1t4z8pm)|2022-05-10 13:47:27.923647|2022-05-10 14:53:41.645989|None|{'material': 0.0, 'personal': 0.0, 'transport': 105.32072609401841, 'vertrieb': 0.0, 'equipment': 0.0}
40|be009 [Transportation] (0ailuot)|2022-05-10 14:53:41.753989|2022-05-10 15:53:38.486318|None|{'material': 0.0, 'personal': 0.0, 'transport': 118.27417732221612, 'vertrieb': 0.0, 'equipment': 0.0}
40|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 21:58:11.401938|2022-05-16 22:58:06.671378|None|{'material': 0.0, 'personal': 16.547501924622427, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 21:58:11.401938|2022-05-16 22:53:47.808877|None|{'material': 0.0, 'personal': 17.191218459691232, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be010 [Transportation] (0e512lu)|2022-05-10 15:53:38.594318|2022-05-10 16:56:16.039400|None|{'material': 0.0, 'personal': 0.0, 'transport': 92.83971433233104, 'vertrieb': 0.0, 'equipment': 0.0}
40|be006 [Fix] (148puw4)|2022-05-16 23:04:24.964950|2022-05-17 00:04:51.968204|None|{'material': 0.0, 'personal': 16.897391858918088, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be0045 [Fix] (0lfh694)|2022-05-16 23:00:11.872249|2022-05-16 23:57:50.123989|None|{'material': 0.0, 'personal': 16.612570339237166, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be011 [Transportation] (0sw9g98)|2022-05-10 16:56:16.147400|2022-05-10 18:04:18.418390|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.71532302325292, 'vertrieb': 0.0, 'equipment': 0.0}
40|be010 [AC_Adjust] (1f4m7i4)|2022-05-17 00:10:48.911289|2022-05-17 01:11:41.362312|None|{'material': 0.0, 'personal': 15.88583400999533, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be009 [AC_Adjust] (16usk1d)|2022-05-17 00:10:48.911289|2022-05-17 01:09:36.206726|None|{'material': 0.0, 'personal': 15.969853171824786, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be008 [AC_Adjust] (0p135hb)|2022-05-17 00:10:48.911289|2022-05-17 01:12:05.714938|None|{'material': 0.0, 'personal': 17.54777279518831, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be012 [Transportation] (0ef9ec3)|2022-05-10 18:04:18.526390|2022-05-10 19:07:35.189210|None|{'material': 0.0, 'personal': 0.0, 'transport': 124.68877305157997, 'vertrieb': 0.0, 'equipment': 0.0}
40|be010 [Fix] (1rhfk1b)|2022-05-17 01:17:22.565441|2022-05-17 02:19:55.379154|None|{'material': 0.0, 'personal': 15.513268153066427, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be009 [Fix] (0ov7zmi)|2022-05-17 01:15:39.417903|2022-05-17 02:12:42.609518|None|{'material': 0.0, 'personal': 14.739194802378695, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be008 [Fix] (0aidik3)|2022-05-17 01:18:17.298454|2022-05-17 02:15:40.497516|None|{'material': 0.0, 'personal': 16.39069853150522, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be013 [Transportation] (18ywiz5)|2022-05-10 19:07:35.297210|2022-05-10 20:17:47.055032|None|{'material': 0.0, 'personal': 0.0, 'transport': 108.29577199933786, 'vertrieb': 0.0, 'equipment': 0.0}
40|be011 [AC_Adjust] (1cjihaa)|2022-05-17 02:25:39.848689|2022-05-17 03:26:19.780961|None|{'material': 0.0, 'personal': 15.840756050422328, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be012 [AC_Adjust] (0qdjcig)|2022-05-17 02:25:39.848689|2022-05-17 03:26:02.652755|None|{'material': 0.0, 'personal': 16.821579707909734, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be014 [Transportation] (1pvwqs0)|2022-05-10 20:17:47.163032|2022-05-10 21:22:33.516617|None|{'material': 0.0, 'personal': 0.0, 'transport': 92.15327969859278, 'vertrieb': 0.0, 'equipment': 0.0}
40|be011 [Fix] (12zfp1a)|2022-05-17 03:32:24.239922|2022-05-17 04:31:14.324618|None|{'material': 0.0, 'personal': 15.585695862801002, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be012 [Fix] (1laiyry)|2022-05-17 03:31:43.313113|2022-05-17 04:30:00.963207|None|{'material': 0.0, 'personal': 18.017773209655797, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be013 [AC_Adjust] (1t2w2f6)|2022-05-17 02:25:39.848689|2022-05-17 03:25:08.248445|None|{'material': 0.0, 'personal': 17.585765924301406, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be013 [Fix] (0dde9j3)|2022-05-17 03:31:21.749212|2022-05-17 04:31:29.734933|None|{'material': 0.0, 'personal': 20.701685977752696, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be015 [Transportation] (0sbtnfs)|2022-05-10 21:22:33.624617|2022-05-10 22:30:59.278993|None|{'material': 0.0, 'personal': 0.0, 'transport': 96.3865298393832, 'vertrieb': 0.0, 'equipment': 0.0}
40|be014 [AC_Adjust] (142amyw)|2022-05-17 02:25:39.848689|2022-05-17 03:30:44.816484|None|{'material': 0.0, 'personal': 12.139780780336919, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be014 [Fix] (11t8e6c)|2022-05-17 03:37:17.084470|2022-05-17 04:31:00.984555|None|{'material': 0.0, 'personal': 17.95199427830062, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be016 [Transportation] (1fl9lbh)|2022-05-10 22:30:59.386993|2022-05-10 23:36:18.363196|None|{'material': 0.0, 'personal': 0.0, 'transport': 108.56694903572101, 'vertrieb': 0.0, 'equipment': 0.0}
40|be017 [Transportation] (0xpwpmn)|2022-05-10 23:36:18.471196|2022-05-11 00:44:50.173218|None|{'material': 0.0, 'personal': 0.0, 'transport': 109.43709484591304, 'vertrieb': 0.0, 'equipment': 0.0}
40|be015 [AC_Adjust] (0vi1myl)|2022-05-17 04:37:27.316420|2022-05-17 05:39:29.924697|None|{'material': 0.0, 'personal': 15.069204631498653, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be016 [AC_Adjust] (0efv0hq)|2022-05-17 04:37:27.316420|2022-05-17 05:40:36.204547|None|{'material': 0.0, 'personal': 13.689410191444813, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be015 [Fix] (182rs14)|2022-05-17 05:45:27.898501|2022-05-17 06:51:50.225855|None|{'material': 0.0, 'personal': 17.781234746563513, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be016 [Fix] (05lycpx)|2022-05-17 05:46:06.922511|2022-05-17 06:42:46.469892|None|{'material': 0.0, 'personal': 16.458159367043095, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be018 [Transportation] (0b2p3a7)|2022-05-11 00:44:50.281218|2022-05-11 01:48:40.696276|None|{'material': 0.0, 'personal': 0.0, 'transport': 110.16683461431785, 'vertrieb': 0.0, 'equipment': 0.0}
40|be017 [AC_Adjust] (0ck7v5n)|2022-05-17 04:37:27.316420|2022-05-17 05:36:26.840688|None|{'material': 0.0, 'personal': 17.2713014389677, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be017 [Fix] (1jgte7u)|2022-05-17 05:42:34.550398|2022-05-17 06:42:19.419358|None|{'material': 0.0, 'personal': 18.127257299647454, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be019 [Transportation] (17dttoh)|2022-05-11 01:48:40.804276|2022-05-11 02:54:28.144268|None|{'material': 0.0, 'personal': 0.0, 'transport': 106.94390659191508, 'vertrieb': 0.0, 'equipment': 0.0}
40|be018 [AC_Adjust] (17ez51n)|2022-05-17 04:37:27.316420|2022-05-17 05:41:12.441934|None|{'material': 0.0, 'personal': 14.61614335970588, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be018 [Fix] (1khv966)|2022-05-17 05:47:07.143053|2022-05-17 06:49:18.694217|None|{'material': 0.0, 'personal': 16.914964895766083, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be020 [Transportation] (12hhf5x)|2022-05-11 02:54:28.252268|2022-05-11 04:03:20.469665|None|{'material': 0.0, 'personal': 0.0, 'transport': 100.73538955875588, 'vertrieb': 0.0, 'equipment': 0.0}
40|be019 [AC_Adjust] (1qemd4m)|2022-05-17 04:37:27.316420|2022-05-17 05:37:44.250360|None|{'material': 0.0, 'personal': 15.468853892321372, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be019 [Fix] (05jz7a1)|2022-05-17 05:43:51.610390|2022-05-17 06:45:01.094147|None|{'material': 0.0, 'personal': 16.74119685542221, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be021 [Transportation] (1di9wod)|2022-05-11 04:03:20.577665|2022-05-11 05:11:37.457924|None|{'material': 0.0, 'personal': 0.0, 'transport': 99.62605665982737, 'vertrieb': 0.0, 'equipment': 0.0}
40|be020 [AC_Adjust] (0wt6kuc)|2022-05-17 04:37:27.316420|2022-05-17 05:40:08.184660|None|{'material': 0.0, 'personal': 15.059136673113555, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be020 [Fix] (1pdn5qw)|2022-05-17 05:46:38.307107|2022-05-17 06:44:41.336458|None|{'material': 0.0, 'personal': 14.874823399488657, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be022 [Transportation] (02r9vu4)|2022-05-11 05:11:37.565924|2022-05-11 06:15:21.188765|None|{'material': 0.0, 'personal': 0.0, 'transport': 108.2114041103047, 'vertrieb': 0.0, 'equipment': 0.0}
40|be021 [AC_Adjust] (15ute94)|2022-05-17 04:37:27.316420|2022-05-17 05:35:41.083296|None|{'material': 0.0, 'personal': 14.205089826986333, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be021 [Fix] (0q0301q)|2022-05-17 05:41:26.783114|2022-05-17 06:40:53.626137|None|{'material': 0.0, 'personal': 14.651342700791758, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be023 [Transportation] (19pabpl)|2022-05-11 06:15:21.296765|2022-05-11 07:17:44.352257|None|{'material': 0.0, 'personal': 0.0, 'transport': 98.4510107073587, 'vertrieb': 0.0, 'equipment': 0.0}
40|be022 [AC_Adjust] (0vvluzm)|2022-05-17 04:37:27.316420|2022-05-17 05:35:57.658485|None|{'material': 0.0, 'personal': 14.986657597683863, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be022 [Fix] (17b50pu)|2022-05-17 05:41:38.909914|2022-05-17 06:36:41.474974|None|{'material': 0.0, 'personal': 11.95828674148986, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be023 [AC_Adjust] (19wkg03)|2022-05-17 04:37:27.316420|2022-05-17 05:37:31.831292|None|{'material': 0.0, 'personal': 17.38062418066563, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40|be023 [Fix] (0x4q7kw)|2022-05-17 05:43:01.345235|2022-05-17 06:40:53.680836|None|{'material': 0.0, 'personal': 15.113631922434596, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
40| (End)|2022-05-17 06:57:34.170955|2022-05-17 06:57:34.206955||{'total': 0.0}
41|start (03s352c)|2022-05-10 09:24:07.806477|2022-05-10 09:24:07.842477|None|{'total': 0.0}
41|be001 [Transportation] (1arizjy)|2022-05-10 09:24:07.950477|2022-05-10 10:26:24.461131|None|{'material': 0.0, 'personal': 0.0, 'transport': 87.80007997957443, 'vertrieb': 0.0, 'equipment': 0.0}
41|be002 [Transportation] (168fptf)|2022-05-10 09:24:07.950477|2022-05-10 10:35:32.507741|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.3314011696465, 'vertrieb': 0.0, 'equipment': 0.0}
41|be001 [Form] (1mjnx0a)|2022-05-10 10:26:24.569131|2022-05-11 01:20:15.277838|None|{'material': 40.411790387512, 'personal': 62.6923029865484, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be001 [Reinforce] (13yzgaq)|2022-05-11 02:19:59.347807|2022-05-11 03:49:49.625011|None|{'material': 11.61425131486061, 'personal': 57.753272485359204, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be003 [Transportation] (1f972w1)|2022-05-10 10:35:32.615741|2022-05-10 11:40:33.977369|None|{'material': 0.0, 'personal': 0.0, 'transport': 106.28261294797636, 'vertrieb': 0.0, 'equipment': 0.0}
41|be001 [Concrete] (13eiy6v)|2022-05-11 04:43:30.386309|2022-05-13 19:15:06.480114|None|{'material': 89.82683426705822, 'personal': 56.91251857448646, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be0045 [Transportation] (1xoqapy)|2022-05-10 11:40:34.085369|2022-05-10 12:50:11.726453|None|{'material': 0.0, 'personal': 0.0, 'transport': 94.436200649753, 'vertrieb': 0.0, 'equipment': 0.0}
41|be002 [Form] (0iiaqxn)|2022-05-13 19:15:06.660114|2022-05-14 08:59:47.828603|None|{'material': 36.32903646786471, 'personal': 57.88880174552504, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be003 [Form] (0iuggzz)|2022-05-13 19:15:06.660114|2022-05-14 11:17:20.696090|None|{'material': 42.647283317604696, 'personal': 57.26580309149239, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be006 [Transportation] (02kxxij)|2022-05-10 12:50:11.834453|2022-05-10 13:59:29.384736|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.00236883884115, 'vertrieb': 0.0, 'equipment': 0.0}
41|be002 [Reinforce] (1lhgiq1)|2022-05-14 09:58:10.662891|2022-05-14 11:42:14.060423|None|{'material': 11.496427295561645, 'personal': 69.18448576846522, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be003 [Reinforce] (0m0k0jc)|2022-05-14 12:18:24.526565|2022-05-14 14:02:04.050386|None|{'material': 14.833658406064206, 'personal': 72.86075326132153, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be002 [Concrete] (0fww053)|2022-05-14 12:39:14.276243|2022-05-15 21:47:58.181289|None|{'material': 88.90633242998555, 'personal': 65.24649927579227, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be003 [Concrete] (14125li)|2022-05-14 15:03:16.518071|2022-05-16 10:36:05.983335|None|{'material': 87.28548538427701, 'personal': 66.62151429650035, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be008 [Transportation] (1t4z8pm)|2022-05-10 13:59:29.492736|2022-05-10 15:04:52.850538|None|{'material': 0.0, 'personal': 0.0, 'transport': 96.55863182879281, 'vertrieb': 0.0, 'equipment': 0.0}
41|be009 [Transportation] (0ailuot)|2022-05-10 15:04:52.958538|2022-05-10 16:08:51.803769|None|{'material': 0.0, 'personal': 0.0, 'transport': 88.55626247927891, 'vertrieb': 0.0, 'equipment': 0.0}
41|be006 [AC_Adjust] (0lc3qvm)|2022-05-16 10:36:06.235335|2022-05-16 11:38:35.493876|None|{'material': 0.0, 'personal': 18.3954747898811, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be0045 [AC_Adjust] (0yu3ix4)|2022-05-16 10:36:06.235335|2022-05-16 11:32:17.031277|None|{'material': 0.0, 'personal': 15.883971691099234, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be010 [Transportation] (0e512lu)|2022-05-10 16:08:51.911769|2022-05-10 17:18:16.396006|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.34045107287177, 'vertrieb': 0.0, 'equipment': 0.0}
41|be006 [Fix] (148puw4)|2022-05-16 11:44:42.327714|2022-05-16 12:37:09.408093|None|{'material': 0.0, 'personal': 17.408134985804757, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be0045 [Fix] (0lfh694)|2022-05-16 11:38:16.342349|2022-05-16 12:39:24.076095|None|{'material': 0.0, 'personal': 13.56105348811452, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be011 [Transportation] (0sw9g98)|2022-05-10 17:18:16.504006|2022-05-10 18:22:27.833562|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.03119422238015, 'vertrieb': 0.0, 'equipment': 0.0}
41|be010 [AC_Adjust] (1f4m7i4)|2022-05-16 12:45:08.347310|2022-05-16 13:48:01.774514|None|{'material': 0.0, 'personal': 13.675108042711866, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be009 [AC_Adjust] (16usk1d)|2022-05-16 12:45:08.347310|2022-05-16 13:41:38.427058|None|{'material': 0.0, 'personal': 13.761425774361046, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be008 [AC_Adjust] (0p135hb)|2022-05-16 12:45:08.347310|2022-05-16 13:40:26.222407|None|{'material': 0.0, 'personal': 18.01440407039534, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be012 [Transportation] (0ef9ec3)|2022-05-10 18:22:27.941562|2022-05-10 19:30:56.960405|None|{'material': 0.0, 'personal': 0.0, 'transport': 101.17242953515682, 'vertrieb': 0.0, 'equipment': 0.0}
41|be010 [Fix] (1rhfk1b)|2022-05-16 13:53:57.495794|2022-05-16 15:01:33.726407|None|{'material': 0.0, 'personal': 14.64023814058641, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be009 [Fix] (0ov7zmi)|2022-05-16 13:47:47.993628|2022-05-16 14:51:24.943569|None|{'material': 0.0, 'personal': 17.69425867198619, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be008 [Fix] (0aidik3)|2022-05-16 13:46:36.211404|2022-05-16 14:42:18.414387|None|{'material': 0.0, 'personal': 16.929215580185794, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be013 [Transportation] (18ywiz5)|2022-05-10 19:30:57.068405|2022-05-10 20:40:02.226095|None|{'material': 0.0, 'personal': 0.0, 'transport': 91.31892680435146, 'vertrieb': 0.0, 'equipment': 0.0}
41|be011 [AC_Adjust] (1cjihaa)|2022-05-16 15:07:17.046211|2022-05-16 16:07:56.870974|None|{'material': 0.0, 'personal': 16.59957804951924, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be012 [AC_Adjust] (0qdjcig)|2022-05-16 15:07:17.046211|2022-05-16 16:11:52.057422|None|{'material': 0.0, 'personal': 17.10458256033389, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be014 [Transportation] (1pvwqs0)|2022-05-10 20:40:02.334095|2022-05-10 21:45:58.629108|None|{'material': 0.0, 'personal': 0.0, 'transport': 111.38078983513263, 'vertrieb': 0.0, 'equipment': 0.0}
41|be011 [Fix] (12zfp1a)|2022-05-16 16:13:46.589573|2022-05-16 17:11:27.456227|None|{'material': 0.0, 'personal': 17.67605681173721, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be012 [Fix] (1laiyry)|2022-05-16 16:18:21.492049|2022-05-16 17:22:46.644866|None|{'material': 0.0, 'personal': 20.714603614740433, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be013 [AC_Adjust] (1t2w2f6)|2022-05-16 15:07:17.046211|2022-05-16 16:07:26.594761|None|{'material': 0.0, 'personal': 15.379763189998235, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be013 [Fix] (0dde9j3)|2022-05-16 16:13:50.046683|2022-05-16 17:10:27.032104|None|{'material': 0.0, 'personal': 13.62720156788215, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be015 [Transportation] (0sbtnfs)|2022-05-10 21:45:58.737108|2022-05-10 22:49:51.615716|None|{'material': 0.0, 'personal': 0.0, 'transport': 94.83402567281559, 'vertrieb': 0.0, 'equipment': 0.0}
41|be014 [AC_Adjust] (142amyw)|2022-05-16 15:07:17.046211|2022-05-16 16:10:10.439792|None|{'material': 0.0, 'personal': 11.377247324364735, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be014 [Fix] (11t8e6c)|2022-05-16 16:16:09.998921|2022-05-16 17:15:02.746485|None|{'material': 0.0, 'personal': 15.425415650307844, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be016 [Transportation] (1fl9lbh)|2022-05-10 22:49:51.723716|2022-05-10 23:51:27.914293|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.54493367091544, 'vertrieb': 0.0, 'equipment': 0.0}
41|be017 [Transportation] (0xpwpmn)|2022-05-10 23:51:28.022293|2022-05-11 00:57:42.361603|None|{'material': 0.0, 'personal': 0.0, 'transport': 78.76206958730292, 'vertrieb': 0.0, 'equipment': 0.0}
41|be015 [AC_Adjust] (0vi1myl)|2022-05-16 17:28:48.247435|2022-05-16 18:28:03.288871|None|{'material': 0.0, 'personal': 16.297543887568434, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be016 [AC_Adjust] (0efv0hq)|2022-05-16 17:28:48.247435|2022-05-16 18:34:22.280976|None|{'material': 0.0, 'personal': 17.13700782606568, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be015 [Fix] (182rs14)|2022-05-16 18:34:19.894995|2022-05-16 19:34:27.498064|None|{'material': 0.0, 'personal': 13.149884811995348, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be016 [Fix] (05lycpx)|2022-05-16 18:40:39.030523|2022-05-16 19:36:59.957844|None|{'material': 0.0, 'personal': 18.196982240053398, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be018 [Transportation] (0b2p3a7)|2022-05-11 00:57:42.469603|2022-05-11 02:02:55.538905|None|{'material': 0.0, 'personal': 0.0, 'transport': 103.20241548478988, 'vertrieb': 0.0, 'equipment': 0.0}
41|be017 [AC_Adjust] (0ck7v5n)|2022-05-16 17:28:48.247435|2022-05-16 18:30:02.311023|None|{'material': 0.0, 'personal': 16.788471430058472, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be017 [Fix] (1jgte7u)|2022-05-16 18:35:50.258193|2022-05-16 19:39:41.183396|None|{'material': 0.0, 'personal': 15.1008827605361, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be019 [Transportation] (17dttoh)|2022-05-11 02:02:55.646905|2022-05-11 03:10:42.983677|None|{'material': 0.0, 'personal': 0.0, 'transport': 109.23306317761501, 'vertrieb': 0.0, 'equipment': 0.0}
41|be018 [AC_Adjust] (17ez51n)|2022-05-16 17:28:48.247435|2022-05-16 18:34:17.505247|None|{'material': 0.0, 'personal': 13.49878161727053, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be018 [Fix] (1khv966)|2022-05-16 18:40:13.291889|2022-05-16 19:44:50.547804|None|{'material': 0.0, 'personal': 15.96227041113677, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be020 [Transportation] (12hhf5x)|2022-05-11 03:10:43.091677|2022-05-11 04:18:12.387590|None|{'material': 0.0, 'personal': 0.0, 'transport': 96.99052058065224, 'vertrieb': 0.0, 'equipment': 0.0}
41|be019 [AC_Adjust] (1qemd4m)|2022-05-16 17:28:48.247435|2022-05-16 18:29:35.953894|None|{'material': 0.0, 'personal': 15.707150866522023, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be019 [Fix] (05jz7a1)|2022-05-16 18:35:17.680276|2022-05-16 19:33:10.640531|None|{'material': 0.0, 'personal': 15.231675709234896, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be021 [Transportation] (1di9wod)|2022-05-11 04:18:12.495590|2022-05-11 05:23:11.746363|None|{'material': 0.0, 'personal': 0.0, 'transport': 106.95169114704309, 'vertrieb': 0.0, 'equipment': 0.0}
41|be020 [AC_Adjust] (0wt6kuc)|2022-05-16 17:28:48.247435|2022-05-16 18:31:51.500141|None|{'material': 0.0, 'personal': 17.745608637225185, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be020 [Fix] (1pdn5qw)|2022-05-16 18:38:07.217559|2022-05-16 19:36:29.277608|None|{'material': 0.0, 'personal': 16.80563161884103, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be022 [Transportation] (02r9vu4)|2022-05-11 05:23:11.854363|2022-05-11 06:21:52.648905|None|{'material': 0.0, 'personal': 0.0, 'transport': 113.00014950860353, 'vertrieb': 0.0, 'equipment': 0.0}
41|be021 [AC_Adjust] (15ute94)|2022-05-16 17:28:48.247435|2022-05-16 18:30:22.012104|None|{'material': 0.0, 'personal': 13.057515825574857, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be021 [Fix] (0q0301q)|2022-05-16 18:36:33.385177|2022-05-16 19:36:33.573959|None|{'material': 0.0, 'personal': 18.320181043164265, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be023 [Transportation] (19pabpl)|2022-05-11 06:21:52.756905|2022-05-11 07:26:47.294797|None|{'material': 0.0, 'personal': 0.0, 'transport': 93.33735433334357, 'vertrieb': 0.0, 'equipment': 0.0}
41|be022 [AC_Adjust] (0vvluzm)|2022-05-16 17:28:48.247435|2022-05-16 18:29:49.400679|None|{'material': 0.0, 'personal': 15.612344556235664, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be022 [Fix] (17b50pu)|2022-05-16 18:35:27.914326|2022-05-16 19:37:14.633808|None|{'material': 0.0, 'personal': 17.273827059561178, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be023 [AC_Adjust] (19wkg03)|2022-05-16 17:28:48.247435|2022-05-16 18:35:43.534935|None|{'material': 0.0, 'personal': 15.404021996800171, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41|be023 [Fix] (0x4q7kw)|2022-05-16 18:41:36.177727|2022-05-16 19:40:53.641156|None|{'material': 0.0, 'personal': 15.645579870889541, 'transport': 0.0, 'vertrieb': 0.0, 'equipment': 0.0}
41| (End)|2022-05-16 19:50:52.911135|2022-05-16 19:50:52.947135||{'total': 0.0}
42|start (03s352c)|2022-05-10 09:24:07.875500|2022-05-10 09:24:07.911500|None|{'total': 0.0}
42|be001 [Transportation] (1arizjy)|2022-05-10 09:24:08.019500|2022-05-10 10:30:50.115165|None|{'material': 0.0, 'personal': 0.0, 'transport': 94.19845218754529, 'vertrieb': 0.0, 'equipment': 0.0}
